============================================================
Training run 2 started at 2026-05-09 11:15:39
============================================================
Using device: cuda
GPU: Tesla T4
Game: Qbert
Number of actions: 6
Hyperparameters:
  learning_rate: 0.0001
  gamma: 0.99
  buffer_size: 500000
  batch_size: 32
  epsilon_start: 1.0
  epsilon_end: 0.1
  epsilon_decay_steps: 1000000
  total_steps: 2500000
  eval_freq: 10000
  eval_episodes: 5
Collecting fixed states for Q-value tracking...
Collected 1000 fixed states

Starting training run 2...
Total steps: 2500000 (starting from 1)
Evaluation every 10000 steps
--------------------------------------------------
Step 1300000 | Eval Reward:   475.00 | Avg Max Q:   7.61 | Loss:   0.0640 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  530.88 | 111.1 steps/s
Step 1310000 | Eval Reward:   425.00 | Avg Max Q:   6.40 | Loss:   0.0612 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  583.82 | 112.5 steps/s
Step 1320000 | Eval Reward:   500.00 | Avg Max Q:   6.50 | Loss:   0.0634 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  19 | Train R:  513.16 | 113.4 steps/s
Step 1330000 | Eval Reward:   475.00 | Avg Max Q:   5.46 | Loss:   0.0574 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  548.53 | 113.9 steps/s
Step 1340000 | Eval Reward:   450.00 | Avg Max Q:   5.33 | Loss:   0.0567 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  548.61 | 109.9 steps/s
Step 1350000 | Eval Reward:   450.00 | Avg Max Q:   7.22 | Loss:   0.0527 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  580.88 | 112.6 steps/s
Step 1360000 | Eval Reward:   525.00 | Avg Max Q:   5.87 | Loss:   0.0544 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  19 | Train R:  602.63 | 113.2 steps/s
Step 1370000 | Eval Reward:   425.00 | Avg Max Q:   6.77 | Loss:   0.0489 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  19 | Train R:  475.00 | 112.1 steps/s
Step 1380000 | Eval Reward:   525.00 | Avg Max Q:   7.29 | Loss:   0.0503 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R:  814.06 | 112.2 steps/s
Step 1390000 | Eval Reward:   525.00 | Avg Max Q:   4.69 | Loss:   0.0473 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  561.11 | 111.6 steps/s
Step 1400000 | Eval Reward:   450.00 | Avg Max Q:   6.37 | Loss:   0.0461 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  19 | Train R:  481.58 | 111.1 steps/s
Step 1410000 | Eval Reward:   450.00 | Avg Max Q:   9.26 | Loss:   0.0441 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  19 | Train R:  455.26 | 112.1 steps/s
Step 1420000 | Eval Reward:   350.00 | Avg Max Q:   6.18 | Loss:   0.0448 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  20 | Train R:  578.75 | 109.0 steps/s
Step 1430000 | Eval Reward:   425.00 | Avg Max Q:   5.85 | Loss:   0.0404 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  558.82 | 111.5 steps/s
Step 1440000 | Eval Reward:   550.00 | Avg Max Q:   6.29 | Loss:   0.0424 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R:  709.38 | 110.7 steps/s
Step 1450000 | Eval Reward:  1075.00 | Avg Max Q:   7.26 | Loss:   0.0384 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  561.11 | 109.9 steps/s
Step 1460000 | Eval Reward:   825.00 | Avg Max Q:   6.87 | Loss:   0.0384 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  21 | Train R:  548.81 | 113.3 steps/s
Step 1470000 | Eval Reward:   500.00 | Avg Max Q:   7.08 | Loss:   0.0377 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  552.78 | 113.5 steps/s
Step 1480000 | Eval Reward:   575.00 | Avg Max Q:   6.35 | Loss:   0.0368 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  20 | Train R:  540.00 | 113.0 steps/s
Step 1490000 | Eval Reward:   975.00 | Avg Max Q:   6.75 | Loss:   0.0359 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  561.76 | 109.8 steps/s
Step 1500000 | Eval Reward:   500.00 | Avg Max Q:   6.84 | Loss:   0.0368 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  802.94 | 111.8 steps/s
Step 1510000 | Eval Reward:   550.00 | Avg Max Q:   9.35 | Loss:   0.0358 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R:  654.69 | 111.1 steps/s
Step 1520000 | Eval Reward:   550.00 | Avg Max Q:   6.92 | Loss:   0.0357 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  570.59 | 107.0 steps/s
Step 1530000 | Eval Reward:   575.00 | Avg Max Q:   6.35 | Loss:   0.0354 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  625.00 | 109.8 steps/s
Step 1540000 | Eval Reward:  1050.00 | Avg Max Q:   6.14 | Loss:   0.0352 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  548.61 | 109.2 steps/s
Step 1550000 | Eval Reward:   525.00 | Avg Max Q:   7.87 | Loss:   0.0353 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  552.78 | 109.3 steps/s
Step 1560000 | Eval Reward:   500.00 | Avg Max Q:   6.07 | Loss:   0.0351 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  576.47 | 113.5 steps/s
Step 1570000 | Eval Reward:   500.00 | Avg Max Q:   6.92 | Loss:   0.0352 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  613.89 | 110.8 steps/s
Step 1580000 | Eval Reward:   475.00 | Avg Max Q:   6.69 | Loss:   0.0349 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  557.35 | 109.9 steps/s
Step 1590000 | Eval Reward:   525.00 | Avg Max Q:   6.58 | Loss:   0.0349 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R:  560.94 | 110.4 steps/s
Step 1600000 | Eval Reward:   550.00 | Avg Max Q:   7.14 | Loss:   0.0348 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  15 | Train R:  628.33 | 115.2 steps/s
Step 1610000 | Eval Reward:   550.00 | Avg Max Q:   6.84 | Loss:   0.0349 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  726.47 | 114.9 steps/s
Step 1620000 | Eval Reward:   525.00 | Avg Max Q:   5.48 | Loss:   0.0344 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R:  664.06 | 112.0 steps/s
Step 1630000 | Eval Reward:   475.00 | Avg Max Q:   7.57 | Loss:   0.0365 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R:  634.38 | 114.9 steps/s
Step 1640000 | Eval Reward:   275.00 | Avg Max Q:   7.82 | Loss:   0.0343 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  15 | Train R:  555.00 | 113.0 steps/s
Step 1650000 | Eval Reward:   475.00 | Avg Max Q:   7.48 | Loss:   0.0328 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  640.28 | 114.1 steps/s
Step 1660000 | Eval Reward:   500.00 | Avg Max Q:   6.49 | Loss:   0.0321 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R:  584.38 | 114.2 steps/s
Step 1670000 | Eval Reward:   500.00 | Avg Max Q:   7.01 | Loss:   0.0323 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  19 | Train R:  539.47 | 113.0 steps/s
Step 1680000 | Eval Reward:   550.00 | Avg Max Q:   7.55 | Loss:   0.0319 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  550.00 | 111.5 steps/s
Step 1690000 | Eval Reward:   575.00 | Avg Max Q:   5.65 | Loss:   0.0342 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  15 | Train R:  623.33 | 112.4 steps/s
Step 1700000 | Eval Reward:   550.00 | Avg Max Q:   6.43 | Loss:   0.0322 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R:  617.19 | 111.6 steps/s
Step 1710000 | Eval Reward:   600.00 | Avg Max Q:   6.16 | Loss:   0.0321 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R:  650.00 | 108.1 steps/s
Step 1720000 | Eval Reward:   550.00 | Avg Max Q:   7.48 | Loss:   0.0326 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  605.88 | 114.7 steps/s
Step 1730000 | Eval Reward:   600.00 | Avg Max Q:   5.85 | Loss:   0.0319 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  19 | Train R:  573.68 | 113.6 steps/s
Step 1740000 | Eval Reward:   700.00 | Avg Max Q:   6.92 | Loss:   0.0331 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  714.71 | 109.9 steps/s
Step 1750000 | Eval Reward:   575.00 | Avg Max Q:   6.58 | Loss:   0.0299 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  19 | Train R:  557.89 | 112.9 steps/s
Step 1760000 | Eval Reward:   550.00 | Avg Max Q:   7.18 | Loss:   0.0314 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  595.59 | 113.1 steps/s
Step 1770000 | Eval Reward:   575.00 | Avg Max Q:   6.72 | Loss:   0.0308 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  589.71 | 111.7 steps/s
Step 1780000 | Eval Reward:   525.00 | Avg Max Q:   7.28 | Loss:   0.0307 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R:  654.69 | 113.3 steps/s
Step 1790000 | Eval Reward:   600.00 | Avg Max Q:   6.78 | Loss:   0.0306 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  548.53 | 110.2 steps/s
Step 1800000 | Eval Reward:   700.00 | Avg Max Q:   7.02 | Loss:   0.0322 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  573.53 | 109.6 steps/s
Step 1810000 | Eval Reward:   600.00 | Avg Max Q:   7.83 | Loss:   0.0297 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  647.06 | 113.8 steps/s
Step 1820000 | Eval Reward:   575.00 | Avg Max Q:   7.22 | Loss:   0.0301 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  548.61 | 112.3 steps/s
Step 1830000 | Eval Reward:   600.00 | Avg Max Q:   7.12 | Loss:   0.0296 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R:  778.12 | 112.4 steps/s
Step 1840000 | Eval Reward:   575.00 | Avg Max Q:   6.24 | Loss:   0.0311 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R:  671.88 | 109.5 steps/s
Step 1850000 | Eval Reward:   575.00 | Avg Max Q:   7.15 | Loss:   0.0331 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  579.41 | 112.4 steps/s
Step 1860000 | Eval Reward:   575.00 | Avg Max Q:   6.56 | Loss:   0.0332 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  566.18 | 112.4 steps/s
Step 1870000 | Eval Reward:  1050.00 | Avg Max Q:   6.59 | Loss:   0.0309 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R: 1134.72 | 111.1 steps/s
Step 1880000 | Eval Reward:   600.00 | Avg Max Q:   6.91 | Loss:   0.0310 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  802.78 | 107.6 steps/s
Step 1890000 | Eval Reward:   600.00 | Avg Max Q:   6.94 | Loss:   0.0310 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R:  578.12 | 110.1 steps/s
Step 1900000 | Eval Reward:  4225.00 | Avg Max Q:   7.19 | Loss:   0.0325 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R: 1026.56 | 110.0 steps/s
Step 1910000 | Eval Reward:   575.00 | Avg Max Q:   7.90 | Loss:   0.0340 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  14 | Train R:  580.36 | 110.1 steps/s
Step 1920000 | Eval Reward:   575.00 | Avg Max Q:   6.48 | Loss:   0.0333 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  591.18 | 111.7 steps/s
Step 1930000 | Eval Reward:   600.00 | Avg Max Q:   6.46 | Loss:   0.0298 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R:  621.88 | 110.1 steps/s
Step 1940000 | Eval Reward:   475.00 | Avg Max Q:   6.49 | Loss:   0.0330 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  600.00 | 114.9 steps/s
Step 1950000 | Eval Reward:   550.00 | Avg Max Q:   6.69 | Loss:   0.0308 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  15 | Train R: 1086.67 | 112.0 steps/s
Step 1960000 | Eval Reward:   600.00 | Avg Max Q:   7.16 | Loss:   0.0335 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  650.00 | 113.2 steps/s
Step 1970000 | Eval Reward:   600.00 | Avg Max Q:   7.15 | Loss:   0.0310 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R:  796.88 | 111.2 steps/s
Step 1980000 | Eval Reward:   575.00 | Avg Max Q:   6.78 | Loss:   0.0316 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  943.06 | 110.0 steps/s
Step 1990000 | Eval Reward:   575.00 | Avg Max Q:   7.62 | Loss:   0.0379 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  755.88 | 112.1 steps/s
Step 2000000 | Eval Reward:  3725.00 | Avg Max Q:   6.44 | Loss:   0.0348 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R: 1272.22 | 113.8 steps/s
Step 2010000 | Eval Reward:   600.00 | Avg Max Q:   6.31 | Loss:   0.0372 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  597.06 | 111.7 steps/s
Step 2020000 | Eval Reward:   475.00 | Avg Max Q:   6.17 | Loss:   0.0435 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R: 1204.69 | 115.5 steps/s
Step 2030000 | Eval Reward:   800.00 | Avg Max Q:   7.14 | Loss:   0.0469 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R: 1435.94 | 114.2 steps/s
Step 2040000 | Eval Reward:   575.00 | Avg Max Q:   7.62 | Loss:   0.0465 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  579.17 | 111.5 steps/s
Step 2050000 | Eval Reward:   600.00 | Avg Max Q:   6.77 | Loss:   0.0474 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  19 | Train R:  568.42 | 110.7 steps/s
Step 2060000 | Eval Reward:   600.00 | Avg Max Q:   7.57 | Loss:   0.0607 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R:  987.50 | 111.3 steps/s
Step 2070000 | Eval Reward:   600.00 | Avg Max Q:   8.60 | Loss:   0.0535 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  970.59 | 111.4 steps/s
Step 2080000 | Eval Reward:   575.00 | Avg Max Q:   8.75 | Loss:   0.0837 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R: 1153.12 | 106.6 steps/s
Step 2090000 | Eval Reward:   575.00 | Avg Max Q:   6.61 | Loss:   0.0884 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  617.65 | 109.7 steps/s
Step 2100000 | Eval Reward:   250.00 | Avg Max Q:   6.86 | Loss:   0.0908 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  795.83 | 113.3 steps/s
Step 2110000 | Eval Reward:   450.00 | Avg Max Q:   7.60 | Loss:   0.0668 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R: 1173.44 | 114.2 steps/s
Step 2120000 | Eval Reward:   575.00 | Avg Max Q:   6.94 | Loss:   0.0995 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R:  598.44 | 110.3 steps/s
Step 2130000 | Eval Reward:   525.00 | Avg Max Q:   7.90 | Loss:   0.0896 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  590.28 | 111.7 steps/s
Step 2140000 | Eval Reward:   600.00 | Avg Max Q:   7.44 | Loss:   0.1129 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R: 1301.47 | 111.2 steps/s
Step 2150000 | Eval Reward:   350.00 | Avg Max Q:   8.20 | Loss:   0.1186 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  772.06 | 113.9 steps/s
Step 2160000 | Eval Reward:   575.00 | Avg Max Q:   8.97 | Loss:   0.1273 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  805.88 | 114.3 steps/s
Step 2170000 | Eval Reward:   575.00 | Avg Max Q:   7.54 | Loss:   0.1118 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  801.47 | 111.3 steps/s
Step 2180000 | Eval Reward:   600.00 | Avg Max Q:   6.76 | Loss:   0.1279 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R: 1229.69 | 114.5 steps/s
Step 2190000 | Eval Reward:   575.00 | Avg Max Q:   7.19 | Loss:   0.1301 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R: 1206.25 | 110.3 steps/s
Step 2200000 | Eval Reward:   600.00 | Avg Max Q:   6.03 | Loss:   0.2029 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  945.59 | 112.8 steps/s
Step 2210000 | Eval Reward:   550.00 | Avg Max Q:   7.06 | Loss:   0.2107 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R: 1038.24 | 111.5 steps/s
Step 2220000 | Eval Reward:   575.00 | Avg Max Q:   8.10 | Loss:   0.1842 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  19 | Train R:  828.95 | 112.5 steps/s
Step 2230000 | Eval Reward:   575.00 | Avg Max Q:   6.44 | Loss:   0.2454 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  580.56 | 110.7 steps/s
Step 2240000 | Eval Reward:   600.00 | Avg Max Q:   6.88 | Loss:   0.1881 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R: 1020.59 | 111.7 steps/s
Step 2250000 | Eval Reward:   600.00 | Avg Max Q:   5.94 | Loss:   0.2483 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  995.59 | 112.8 steps/s
Step 2260000 | Eval Reward:   600.00 | Avg Max Q:   7.17 | Loss:   0.2344 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  514.71 | 111.3 steps/s
Step 2270000 | Eval Reward:   575.00 | Avg Max Q:   9.17 | Loss:   0.2116 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R: 1172.06 | 113.4 steps/s
Step 2280000 | Eval Reward:   600.00 | Avg Max Q:   6.24 | Loss:   0.2236 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R: 1200.00 | 110.4 steps/s
Step 2290000 | Eval Reward:   550.00 | Avg Max Q:   5.89 | Loss:   0.3180 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  16 | Train R: 1007.81 | 110.4 steps/s
Step 2300000 | Eval Reward:   600.00 | Avg Max Q:   6.75 | Loss:   0.2975 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R: 1145.83 | 112.7 steps/s
Step 2310000 | Eval Reward:   825.00 | Avg Max Q:   7.10 | Loss:   0.4001 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R:  597.06 | 110.7 steps/s
Step 2320000 | Eval Reward:   500.00 | Avg Max Q:   7.30 | Loss:   0.3572 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R: 1370.59 | 112.6 steps/s
Step 2330000 | Eval Reward:   600.00 | Avg Max Q:   7.98 | Loss:   0.5343 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  931.94 | 109.2 steps/s
Step 2340000 | Eval Reward:     0.00 | Avg Max Q:   6.83 | Loss:   0.3388 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  19 | Train R:  684.21 | 115.6 steps/s
Step 2350000 | Eval Reward:     0.00 | Avg Max Q:   8.31 | Loss:   0.4337 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  19 | Train R:  621.05 | 114.3 steps/s
Step 2360000 | Eval Reward:   600.00 | Avg Max Q:   7.01 | Loss:   0.4468 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  734.72 | 110.2 steps/s
Step 2370000 | Eval Reward:   600.00 | Avg Max Q:   7.38 | Loss:   0.4710 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  20 | Train R:  711.25 | 111.6 steps/s
Step 2380000 | Eval Reward:   550.00 | Avg Max Q:   6.60 | Loss:   0.4949 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  850.00 | 110.8 steps/s
Step 2390000 | Eval Reward:   600.00 | Avg Max Q:   7.43 | Loss:   0.4827 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  17 | Train R: 1341.18 | 112.1 steps/s
Step 2400000 | Eval Reward:   550.00 | Avg Max Q:   7.67 | Loss:   0.6486 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  21 | Train R:  522.62 | 111.7 steps/s
Step 2410000 | Eval Reward:   575.00 | Avg Max Q:   6.90 | Loss:   0.5443 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  19 | Train R: 1205.26 | 112.1 steps/s
Step 2420000 | Eval Reward:   575.00 | Avg Max Q:   7.23 | Loss:   0.6781 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  997.22 | 109.8 steps/s
Step 2430000 | Eval Reward:   500.00 | Avg Max Q:   7.64 | Loss:   0.6208 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  20 | Train R:  570.00 | 112.2 steps/s
Step 2440000 | Eval Reward:   550.00 | Avg Max Q:   7.64 | Loss:   0.5711 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  18 | Train R:  886.11 | 110.9 steps/s
Step 2450000 | Eval Reward:   600.00 | Avg Max Q:   8.59 | Loss:   0.6395 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  19 | Train R:  688.16 | 110.6 steps/s
Step 2460000 | Eval Reward:   575.00 | Avg Max Q:   9.21 | Loss:   0.6356 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  21 | Train R:  476.19 | 112.4 steps/s
Step 2470000 | Eval Reward:   700.00 | Avg Max Q:  30.21 | Loss:   0.8674 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  19 | Train R: 1090.79 | 110.2 steps/s
Step 2480000 | Eval Reward:  4225.00 | Avg Max Q:   5.42 | Loss:   0.7898 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  20 | Train R:  712.50 | 110.7 steps/s
Step 2490000 | Eval Reward:   600.00 | Avg Max Q:   7.70 | Loss:   0.7605 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  20 | Train R:  515.00 | 112.1 steps/s
Step 2500000 | Eval Reward:  3775.00 | Avg Max Q:   7.45 | Loss:   0.6800 | Epsilon: 0.100 | Buffer:  500000 | Train Eps:  19 | Train R:  778.95 | 112.5 steps/s

Final evaluation (30 episodes)...
Final average reward (30 episodes): 3775.00

Results saved to /kaggle/working/results/
Run 2 finished at 2026-05-09 17:14:00
